Building ID,Compliance Status,Property Name,Street,Zipcode,Year Built,Address Source,Address Type,Master Property Type,Primary Property Type EPA Calculated,Assessor Sector,Government Type,Master Sq Ft,Reporting Year,Energy Star Score,Site Energy Use (kBtu),Site EUI (kBtu/Sq Ft),Weather Normalized Site Energy Use (kBtu),Weather Normalized Site EUI (kBtu/Sq Ft),Electricity Use Grid Purchase and Onsite (kWh),Electricity Use Grid Purchase (kWh),Electricity Use Onsite Renewable (kWh),Green Power - Onsite and Offsite (kWh),Natural Gas Use (kBtu),District Steam Use (kBtu),District Chilled Water Use (kBtu),Total GHG Emissions (Metric Tons CO2e),Energy Star Certification - Years Certified,Recent Energy Star Certification
3438,in compliance,coors foundation - 215 st. paul,215 st. paul street,80206,2014,portfolio manager,building,Office,mixed use property,Commercial,,29450,2024,7,3116979.7,105.8,3116208.8,105.8,894001.4,894001.2,0,0,66647.1,0,0,476.4,0,0
3439,in compliance,299 milwaukee,299 milwaukee street,80206,1980,portfolio manager,building,Office,office,Commercial,,35754,2024,30,3972186.7,111.1,3947617.8,110.4,518969.2,518969.2,0,0,2201463.8,0,0,383.3,0,0
3440,in compliance,"fillmore street associates, llc",200 fillmore street,80206,1963,espm,building,Office,office,Commercial,,37516,2024,23,3046988.7,81.2,3078369.5,82.1,856351.9,856351.8,0,0,125116,0,0,459.6,0,0
3441,in compliance,103 - denver store,222 detroit st,80206,1991,portfolio manager,building,Retail Store,retail store,Commercial,,31900,2024,47,2011488.8,63.1,2010317.1,63,260595.5,260595.5,0,260595.5,1122337,0,0,197.5,0,0
3442,in compliance,252 clayton,252 clayton street,80206,1983,portfolio manager,building,Office,office,Commercial,,31438,2024,17,3498418.3,111.3,3476676.1,110.6,458685.6,458685.5,0,0,1933383,0,0,345.3,0,0
3444,in compliance,2401 east 2nd ave (2nd & josephine),2401 east 2nd ave,80206,1965,portfolio manager,building,Office,office,Commercial,,52466,2024,72,2718517,52.1,2711470.2,52,528639.2,528639.2,0,0,914800,0,0,328.2,"2015, 2014",2015
3445,in compliance,"ccn gateway, llc c/o corum real estate group",210 university,80206,1979,espm,building,Office,office,Commercial,,140832,2024,86,8640420.5,61.4,8612833.4,61.2,1742638,1742637.7,0,0,2694540,0,0,1064.9,0,0
3447,in compliance,151 detroit street,151 detroit  st.,80206,2003,portfolio manager,building,Office,office,Commercial Condominium,,175910,2024,86,17502038,99.5,17470126.5,99.3,4818857,4818856.2,0,0,1060098.6,0,0,2605.3,"2023, 2022, 2021, 2020, 2019, 2018, 2017, 2015, 2014, 2013, 2009, 2008, 2007",2023
3448,in compliance,2375 e 1st ave - whole foods,2375 e 1st ave,80206,1999,espm,building,Supermarket/Grocery Store,supermarket/grocery store,Commercial Condominium,,53126,2024,19,17574219.2,330.8,17498186.5,329.4,2282010,2282010,0,0,9788000.1,0,0,1727,0,0
3450,in compliance,northcreek,100 detroit,80206,2007,portfolio manager,building,Multifamily Housing,multifamily housing,Mixed-use Condominium,,196796,2024,2,21558966.9,109.5,21544202.9,109.5,2535236,2535235.6,0,0,12908741.8,0,0,2026.7,0,0
3453,in compliance,one fillmore,2955 e 1st ave,80206,1958,portfolio manager,building,Office,office,Commercial,,45766,2024,35,4696622.7,102.6,4673770.9,102.1,773033,773033,0,0,2059034,0,0,518.3,0,0
3454,in compliance,"se bcc building, llc",3033 e 1st ave,80206,1980,portfolio manager,building,Office,office,Commercial,,138752,2024,0,12666718.2,91.2,12611903.8,90.8,2628688,2628687.9,0,0,3697634,0,0,1586.9,0,0
3456,in compliance,clayton lane denver reporting,101 clayton lane,80206,2004,portfolio manager,building,Mixed Use Property,mixed use property,Commercial,,124429,2024,9,12854703.4,103.3,12863870.4,103.4,2560430,2560430.1,0,0,4118514.9,0,0,1573.1,0,0
3459,in compliance,cherry creek,3000 east first ave.,80206,1990,portfolio manager,building,Enclosed Mall,parking,Commercial,,1069649,2024,0,68821596.8,64.3,68778870.5,64.3,16692180,16692178,0,0,11867878.6,0,0,9460,0,0
3461,in compliance,200 s university blvd,200 s university blvd,80209,1955,portfolio manager,building,Worship Facility,worship facility,Institutional,,55000,2024,17,1938005.5,35.2,1938005.5,35.2,559732,559731.9,0,0,28200,0,0,297.6,0,0
3462,in compliance,polo club condominiums,3131 e alameda ave,80209,1967,portfolio manager,building,Multifamily Housing,multifamily housing,Multi-family Condominium,,330170,2024,100,14488779.8,43.9,14699462.8,44.5,1232161,1232161.3,0,0,10284645,0,0,1198,2023,2023
3463,in compliance,cherry creek tower,3100 e cherry creek so drive,80209,1963,portfolio manager,building,Multifamily Housing,multifamily housing,Multi-family Condominium,,129926,2024,45,11917495.7,91.7,12137384.9,93.4,910807.3,910807.2,0,0,8809821.1,0,0,949.7,0,0
3464,in compliance,the citadel,3200 e cherry creek south drive,80209,1985,portfolio manager,building,Office,office,Commercial,,144493,2024,84,6772547.4,46.9,6801947.7,47.1,1984920,1984919.9,0,0,0,0,0,1050,"2022, 2021, 2020, 2019, 2018, 2017, 2016, 2015, 2012",2022
3465,in compliance,portico condominiums,2500 e. cherry creek south drive,80209,2000,portfolio manager,building,Multifamily Housing,multifamily housing,Multi-family Condominium,,187096,2024,99,9544979.1,51,9644122.1,51.5,632741.7,632741.6,0,0,7386064.6,0,0,727,0,0
3466,in compliance,2700 cherry creek,2700 cherry creek south drive,80209,2004,portfolio manager,building,Multifamily Housing,multifamily housing,Multi-family Condominium,,105880,2024,83,5292833,50,5314662.7,50.2,719177.2,719177.1,0,0,2839000.3,0,0,531.2,"2023, 2021, 2020",2023
3467,in compliance,one polo creek,2400 cherry creek south drive,80209,1996,portfolio manager,building,Multifamily Housing,multifamily housing,Multi-family Condominium,,266190,2024,89,16136990.7,60.6,16330210.8,61.3,831181.2,831181.1,0,0,13301000.6,0,0,1146.2,0,0
3470,in compliance,90 madison st.,90 madison st.,80206,1973,portfolio manager,building,Office,office,Commercial,,60000,2024,62,4848164.5,80.8,4839306.9,80.7,636673,636672.9,0,0,2675836.4,0,0,478.9,0,0
3471,in compliance,young americans education foundation,3550 e 1st avenue,80206,2000,portfolio manager,building,Office,office,Commercial,,38716,2024,30,3302756.5,85.3,3291485.6,85,504592.9,504592.9,0,0,1581085.4,0,0,350.9,0,0
3472,in compliance,40 madison,40 madison street,80209,2001,portfolio manager,building,Multifamily Housing,multifamily housing,Multi-family Condominium,,42000,2024,97,1669098.5,39.7,1669403.8,39.7,163418.4,163418.4,0,0,1111515,0,0,145.5,0,0
3473,in compliance,1st avenue plaza - 55 madison street,55 madison street,80206,1982,portfolio manager,building,Office,office,Commercial,,136613,2024,80,9827264.2,71.9,9823018.8,71.9,1848083,1848083.2,0,0,3521603.6,0,0,1164.6,"2023, 2022, 2021, 2018, 2013, 2009",2023
3475,in compliance,1st avenue plaza - 44 cook street,44 cook street,80206,1984,portfolio manager,building,Office,office,Commercial,,123280,2024,55,9317001.3,75.6,9300016,75.4,2142277,2142277.2,0,0,2007550.7,0,0,1239.8,0,0
3476,in compliance,2 adams street,2 adams street,80206,1974,portfolio manager,building,Multifamily Housing,multifamily housing,Multi-family Condominium,,163167,2024,93,11111673.7,68.1,11080566.1,67.9,568779,568778.9,0,0,9170999.8,0,0,788,"2023, 2022, 2021, 2020",2023
3477,in compliance,3300 east 1st avenue,3300 east 1st avenue,80206,1978,portfolio manager,building,Office,mixed use property,Commercial,,97770,2024,0,6534663.2,66.8,6525102.8,66.7,1418268,1418267.5,0,0,1695534,0,0,840.3,"2021, 2020",2021
3479,in compliance,high country house apartments,77 s adams street,80209,1970,portfolio manager,building,Multifamily Housing,multifamily housing,Commercial/Residential Mixed-use,,99390,2024,52,9250390.7,93.1,9393051.8,94.5,551990,551990,0,0,7367000.7,0,0,683.3,0,0
3481,in compliance,steele creek,3222 e 1st ave,80206,2015,portfolio manager,building,Multifamily Housing,multifamily housing,Multi-Family,,294685,2024,39,23359461.6,79.3,23126918.7,78.5,2986717,2986716.6,0,0,13168783.4,0,0,2279.3,0,0
3482,in compliance,kavod west,11 s adams st,80209,1972,portfolio manager,building,Multifamily Housing,multifamily housing,Multi-family,,85017,2024,76,5983251.3,70.4,6048774.5,71.1,763366.6,763366.5,0,0,3378644.6,0,0,583.3,0,0
3483,in compliance,50 s steele,50 s steele st,80209,1974,portfolio manager,building,Office,office,Commercial,,117930,2024,78,10172239.7,86.3,10297823.5,87.3,1117890,1117889.6,0,0,6357999.8,0,0,929,0,0
3484,in compliance,kavod east,22 s adams st,80209,1978,portfolio manager,building,Multifamily Housing,multifamily housing,Multi-family,,141074,2024,78,8373199,59,8463816.5,59.7,967129.1,967129,0,0,5073354.4,0,0,781.1,0,0
3489,in compliance,the seasons- aspen,3329 e bayaud,80209,1986,portfolio manager,building,Multifamily Housing,multifamily housing,Multi-Family,,224784,2024,94,9706967,43.2,9773448.9,43.5,1305383,1305383.1,0,0,5252999.7,0,0,949,0,0
3490,in compliance,le jardin condominiums,111 s monroe st,80209,1998,portfolio manager,building,Multifamily Housing,multifamily housing,Multi-family Condominium,,72062,2024,99,3436294.7,47.7,3465135.6,48.1,285268.4,285268.4,0,0,2462958.9,0,0,281.7,0,0
3492,in compliance,150 s madison hoa (id: 3492),150 s madison st,80209,2006,portfolio manager,building,Multifamily Housing,multifamily housing,Multi-family Condominium,,47559,2024,96,1654046.4,34.8,1666459.5,35,230799.9,230799.9,0,0,866557,0,0,168.1,0,0
3493,in compliance,155 s. madison,155 s. madison st.,80209,1974,portfolio manager,building,Mixed Use Property,mixed use property,Commercial,,45194,2024,0,3435382.3,76,3481225.7,77,519707.9,519707.8,0,0,1662139.1,0,0,363.2,0,0
3494,in compliance,3400 bayaud,3400 east bayaud street,80209,1978,portfolio manager,building,Office,office,Commercial,,28466,2024,48,3592386.3,126.2,3624700.9,127.3,340413.1,340413.1,0,0,2430896.8,0,0,309.2,0,0
3495,in compliance,greenhouse residences,275 s. harrison st.,80209,2002,portfolio manager,building,Multifamily Housing,multifamily housing,Multi-family Condominium,,78685,2024,95,4220984.8,53.6,4253843.3,54.1,425259.3,425259.3,0,0,2770000,0,0,365.4,0,0
3496,in compliance,gardens at cherry creek,225 s harrison st,80209,2011,portfolio manager,building,Multifamily Housing,multifamily housing,Multi-Family,,189319,2024,90,10240549.4,54.1,10274400.2,54.3,1305197,1305196.6,0,0,5787218.3,0,0,997.8,0,0
3498,in compliance,63175-sunrise at cherry creek,251 south colorado blvd.,80246,2000,portfolio manager,building,Senior Living Community,senior living community,Institutional,,62000,2024,66,4581827.4,73.9,4559864.8,73.5,765600,765599.9,0,0,1969600.2,0,0,509.6,0,0
3500,in compliance,ptarmigan at cherry creek,3773 cherry creek dr n,80209,1981,portfolio manager,building,Office,office,Commercial,,418630,2024,86,28820615.3,68.8,28796164.6,68.8,8446839,8446838.1,0,0,0,0,0,4468.1,"2023, 2021, 2019, 2018, 2017, 2016, 2015, 2014",2023
3501,in compliance,doubletree denver-cherry creek,455 south colorado blvd,80246,1967,espm,building,Hotel,hotel,Commercial,,87596,2024,14,14884636.4,169.9,14891644.6,170,1924571,1924570.7,0,0,8318000.2,0,0,1459.9,0,0
3502,in compliance,jackson,300 south jackson st.,80209,1981,portfolio manager,building,Office,office,Commercial,,68051,2024,72,4961817.1,72.9,5023679.7,73.8,643782.5,643782.5,0,0,2765231.1,0,0,487.4,0,0
3503,in compliance,griffis cherry creek,350 south jackson street,80209,2008,portfolio manager,building,Multifamily Housing,multifamily housing,Multi-Family,,240537,2024,97,14173443.3,58.9,14160491.9,58.9,1538251,1538250.8,0,0,8924931,0,0,1287.7,0,0
3504,in compliance,"cherry creek real estate holdings, llc",360 s garfield street,80209,1983,portfolio manager,building,Office,parking,Commercial,,37579,2024,0,2905411.3,77.3,2928554,77.9,505963.7,505963.7,0,0,1179063,0,0,330.3,0,0
3505,in compliance,cherry creek,3700 east alameda ave.,80209,1987,portfolio manager,building,Financial Office,financial office,Commercial,,49732,2024,89,3370709.2,68.1,3406840.1,68.8,571859,571858.9,0,0,1419526.4,0,0,377.9,0,0
3506,in compliance,cirsa,3665 cherry creek north drive,80209,1968,portfolio manager,building,Office,office,Commercial,,35200,2024,55,2348917.1,66.7,2352750.4,66.8,341175.6,341175.5,0,0,1184826,0,0,243.4,0,0
3507,in compliance,monroe pointe,333 s. monroe st,80209,2008,portfolio manager,building,Multifamily Housing,multifamily housing,Multi-family Condominium,,134672,2024,51,9996571.8,74.2,10095892,75,1125021,1125021,0,0,6157999.9,0,0,922.2,0,0
3508,in compliance,expo,695 s. colorado blvd.,80246,1982,portfolio manager,building,Medical Office,medical office,Commercial,,47069,2024,66,3667050.6,77.9,3659438.3,77.7,690560,690559.9,0,0,1310860,0,0,434.9,0,0
3509,in compliance,central christian church,3690 cherry creek south drive,80209,1971,portfolio manager,building,Worship Facility,worship facility,Institutional,,47400,2024,33,2955932.5,62.4,3007109.3,63.4,179380.3,179380.3,0,0,2343886.8,0,0,219.4,0,0
3510,in compliance,3955 e. exposition ave,3955 e. exposition ave,80209,1972,portfolio manager,building,Medical Office,medical office,Commercial,,43578,2024,1,10847247.3,248.9,10888245.2,249.9,880490.2,880490.1,0,0,7843014.8,0,0,882.3,0,0
3511,in compliance,stephen knight,3245 east exposition avenue,80209,1951,portfolio manager,building,Pre-school/Daycare,pre-school/daycare,Institutional,municipal dps,59264,2024,0,5269356.9,88.9,5405476.1,91.2,335684.8,335684.8,0,0,4124000.3,0,0,396.6,0,0
3513,in compliance,62000021-denver,825 south colorado blvd,80222,1966,portfolio manager,building,Supermarket/Grocery Store,supermarket/grocery store,Commercial,,42823,2024,88,6909514,161.4,6952889.2,162.4,1199689,1199689.1,0,0,2816174.2,0,0,784.2,"2018, 2017, 2014",2018
3514,in compliance,house of rothschild,675 s. university blvd.,80209,1973,portfolio manager,building,Multifamily Housing,multifamily housing,Multi-family Condominium,,59398,2024,92,4762431.3,79.4,4846914.8,80.8,156348.3,156348.3,0,0,4228970.9,0,0,307.3,0,0
3515,in compliance,wash park place,360 s. lafayette,80209,2009,portfolio manager,building,Multifamily Housing,multifamily housing,Multi-family Condominium,,49000,2024,100,1539719.8,31.4,1548037.9,31.6,137730,137730,0,0,1069785,0,0,129.7,0,0
3517,in compliance,steele,320 south marion parkway,80209,1913,portfolio manager,building,K-12 School,k-12 school,Institutional,municipal dps,64265,2024,67,3373012.5,52.5,3436173.2,53.5,304810.3,304810.2,0,0,2332999.8,0,0,285.2,0,0
3518,in compliance,marionpark condominiums,420 south marion parkway,80209,1974,portfolio manager,building,Multifamily Housing,multifamily housing,Multi-family Condominium,,131736,2024,99,6705796.4,50.9,6782882,51.5,596364.7,596364.6,0,0,4671000.2,0,0,563.6,0,0
3519,in compliance,park lane condominiums,460/480 s. marion pkwy,80209,1971,portfolio manager,building,Multifamily Housing,multifamily housing,Multi-family Condominium,,497308,2024,98,28285195.2,56.4,28604972.8,57,2196999,2196998.3,0,0,20789036.2,0,0,2266.4,2023,2023
3523,in compliance,park lafayette condominiums,400 s. lafayette st.,80209,1974,portfolio manager,building,Multifamily Housing,multifamily housing,Multi-family Condominium,,92370,2024,98,5697004.4,61.7,5760294.4,62.4,400059.9,400059.9,0,0,4331999.9,0,0,441.7,0,0
3526,in compliance,st. john's church and school,700 s franklin st,80209,1959,portfolio manager,building,K-12 School,k-12 school,Institutional,,68213,2024,63,3896861.1,57.1,3987244,58.5,376004,376004,0,0,2613935.4,0,0,331.8,0,0
3527,in compliance,rcd- main bldg,350 south pearl street,80209,1961,portfolio manager,building,Office,office,Commercial,,54000,2024,35,5557573.9,103.3,5635684.8,104.7,621002.9,621002.8,0,0,3438712,0,0,511.1,0,0
3531,in compliance,601-collection,601 s. broadway,80209,1965,portfolio manager,building,Strip Mall,strip mall,Commercial,,72813,2024,0,5512274.2,75.7,5590251,76.8,789217.1,789217,0,0,2819465.5,0,0,567.2,0,0
3532,in compliance,quest diagnostics denver,695 south broadway,80209,1987,portfolio manager,building,LABORATORY,laboratory,Commercial,,97210,2024,0,9745926.1,100.3,9754896.8,100.3,2156061,2156060.8,0,0,2389445.9,0,0,1267.4,0,0
3533,in compliance,safeway-officemax,323 s. broadway,80209,1993,portfolio manager,building,Supermarket/Grocery Store,supermarket/grocery store,Commercial,,74145,2024,86,7793326.7,105.1,7795184.9,105.1,2071999,2071999.1,0,0,723665,0,0,1134.5,0,0
3535,in compliance,487 s. broadway,487 s broadway,80209,1993,assessor data,building,"Repair Services (Vehicle, Shoe, Locksmith, Etc.)","repair services (vehicle, shoe, locksmith, etc.)",Commercial,,30805,2024,0,2461826.2,80.6,2497085.9,81.7,281213.4,281213.4,0,0,1502326,0,0,228.5,0,0
3537,in compliance,"denver, co",505 s broadway,80209,1994,portfolio manager,building,Retail Store,retail store,Commercial,,114059,2024,76,14891426.6,128.5,15008711.1,129.6,2515365,2515365.4,0,0,6309000,0,0,1626.1,0,0
3539,in compliance,1505 - santa fe,500 south santa fe drive,80223-2402,1996,portfolio manager,building,Retail Store,retail store,Commercial,,130601,2024,86,7716615.2,59.1,7836285.7,60,962314,962313.9,0,0,4433199.9,0,0,744.5,0,0
3540,in compliance,25952-denver / i-25 & santa fe drive,400 w center ave,80223,2013,portfolio manager,building,Self-Storage Facility,self-storage facility,Commercial,,89680,2024,0,606932.7,6.8,606932.7,6.8,120203,120203,0,0,196800,0,0,74,0,0
3541,in compliance,"united states welding, inc. dba rocky mountain air solutions",600 s santa fe dr.,80223,1964,portfolio manager,building,Mixed Use Property,mixed use property,Commercial,,25595,2024,0,2985330,116.6,3042004.7,118.9,320331.9,320331.9,0,0,1892357.5,0,0,270,0,0
3542,exempt,upsher-smith laboratories,301 s cherokee st,80223,1951,espm,building,Manufacturing/Industrial Plant,manufacturing/industrial plant,Industrial,,91968,2024,,,,,,,,,,,,,,,
3543,in compliance,colorado carpet and rug,1001 south platte river drive,80223,1980,portfolio manager,building,Retail Store,retail store,Commercial,,32500,2024,63,2250103.1,69.2,2284568.8,70.3,269125.2,269125.1,0,0,1331848,0,0,213.1,0,0
3545,in compliance,saddleback design,515 w mississippi ave,80223,1990,portfolio manager,building,Manufacturing/Industrial,manufacturing/industrial plant,Commercial,,38526,2024,0,2952165.1,76.6,2995346.4,77.7,276733.3,276733.3,0,0,2007951.1,0,0,253,0,0
3546,in compliance,horizon glass,500 w. tennessee ave.,80223,1972,portfolio manager,building,Manufacturing/Industrial Plant,manufacturing/industrial plant,Commercial,,30204,2024,0,1934473.8,64,1978169.5,65.5,117007.2,117007.2,0,0,1535245.1,0,0,143.4,0,0
3548,in compliance,640 tenneessee,640 w tennessee ave,80223,1974,assessor data,building,Wholesale Club/Supercenter,wholesale club/supercenter,Commercial,,40209,2024,97,1609150.2,40,1611123.1,40.1,109282.3,109282.3,0,0,1236279,0,0,123.5,0,0
3550,in compliance,790 w tennessee ave,790 w tennessee ave,80223,1973,portfolio manager,building,Non-Refrigerated Warehouse,non-refrigerated warehouse,Commercial,,50000,2024,78,1694559.1,33.9,1736524.1,34.7,37451.1,37451.1,0,0,1566776,0,0,103,0,0
